name,path,channels,sample_width,frame_rate,nframes,duration,size
Cow_9.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,51215,4.6453514739229025,4096
Dog_1.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,16000,39915,2.4946875,4096
Dog_10.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,16239,1.4729251700680273,4096
Dog_11.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,22050,25636,1.1626303854875284,4096
Dog_12.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,16000,29665,1.8540625,4096
Dog_13.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,6650,0.6031746031746031,4096
Dog_14.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,22050,13301,0.6032199546485261,4096
Dog_15.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,22050,67181,3.0467573696145123,4096
Dog_16.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,22050,53068,2.4067120181405897,4096
Dog_17.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,22000,39936,1.8152727272727274,4096
Dog_18.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,3577,0.3244444444444444,4096
Dog_19.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,22050,17752,0.8050793650793651,4096
Dog_2.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,15602,1.4151473922902493,4096
Dog_20.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,16000,34994,2.187125,4096
Dog_21.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,11025,8308,0.7535600907029478,4096
Dog_22.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,22050,5884,0.26684807256235826,4096
Dog_23.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,16000,34599,2.1624375,4096
Dog_24.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,6644,0.6026303854875283,4096
Dog_25.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,8576,0.7778684807256235,4096
Dog_26.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,14896,1.3511111111111112,4096
Dog_27.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,11025,44478,4.034285714285715,4096
Dog_28.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,11025,28657,2.5992743764172337,4096
Dog_29.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,16000,31574,1.973375,4096
Dog_3.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,22050,20713,0.9393650793650794,4096
Dog_30.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,16000,34391,2.1494375,4096
Dog_31.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,16000,30824,1.9265,4096
Dog_32.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,16000,35924,2.24525,4096
Dog_33.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,16000,37037,2.3148125,4096
Dog_34.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,16000,21144,1.3215,4096
Dog_35.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,16000,36044,2.25275,4096
Dog_36.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,16000,30038,1.877375,4096
Dog_37.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,16000,31774,1.985875,4096
Dog_38.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,16000,16251,1.0156875,4096
Dog_39.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,16000,37317,2.3323125,4096
Dog_4.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,22050,13301,0.6032199546485261,4096
Dog_40.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,16000,30866,1.929125,4096
Dog_41.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,16000,30764,1.92275,4096
Dog_42.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,16000,27726,1.732875,4096
Dog_43.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,16000,25423,1.5889375,4096
Dog_44.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,16000,28219,1.7636875,4096
Dog_45.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,16000,33600,2.1,4096
Dog_46.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,16000,33331,2.0831875,4096
Dog_47.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,3072,0.2786394557823129,4096
Dog_48.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,22050,23740,1.0766439909297052,4096
Dog_49.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,8000,2366,0.29575,4096
Dog_5.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,11025,31438,2.8515192743764173,4096
Dog_50.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,8096,0.7343310657596371,4096
Dog_6.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,22050,35107,1.5921541950113378,4096
Dog_7.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,11025,13407,1.2160544217687075,4096
Dog_8.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,11025,5926,0.5375056689342403,4096
Dog_9.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,16239,1.4729251700680273,4096
Dolphin_1.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,30684,2.7831292517006805,4096
Dolphin_10.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,29400,2.6666666666666665,4096
Dolphin_11.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,22579,2.047981859410431,4096
Dolphin_12.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,18876,1.712108843537415,4096
Dolphin_13.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,17170,1.5573696145124716,4096
Dolphin_14.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,27989,2.538684807256236,4096
Dolphin_15.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,18346,1.6640362811791383,4096
Dolphin_16.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,17875,1.6213151927437641,4096
Dolphin_17.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,17405,1.5786848072562358,4096
Dolphin_18.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,14583,1.3227210884353742,4096
Dolphin_19.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,18111,1.6427210884353742,4096
Dolphin_2.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,13171,1.1946485260770976,4096
Dolphin_20.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,14976,1.3583673469387756,4096
Dolphin_21.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,34575,3.1360544217687076,4096
Dolphin_22.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,12608,1.1435827664399092,4096
Dolphin_23.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,15744,1.4280272108843537,4096
Dolphin_24.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,28807,2.6128798185941045,4096
Dolphin_25.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,20785,1.8852607709750566,4096
Dolphin_26.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,11055,1.002721088435374,4096
Dolphin_27.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,18111,1.6427210884353742,4096
Dolphin_28.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,23520,2.1333333333333333,4096
Dolphin_29.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,18111,1.6427210884353742,4096
Dolphin_3.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,15053,1.3653514739229025,4096
Dolphin_30.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,11055,1.002721088435374,4096
Dolphin_31.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,15759,1.4293877551020409,4096
Dolphin_32.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,13171,1.1946485260770976,4096
Dolphin_33.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,15288,1.3866666666666667,4096
Dolphin_34.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,32664,2.9627210884353743,4096
Dolphin_35.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,11055,1.002721088435374,4096
Dolphin_36.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,22815,2.0693877551020408,4096
Dolphin_37.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,18581,1.6853514739229025,4096
Dolphin_38.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,30341,2.752018140589569,4096
Dolphin_39.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,14818,1.3440362811791384,4096
Dolphin_4.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,16699,1.5146485260770974,4096
Dolphin_40.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,21638,1.9626303854875284,4096
Dolphin_41.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,19051,1.7279818594104308,4096
Dolphin_42.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,22344,2.026666666666667,4096
Dolphin_43.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,21403,1.9413151927437642,4096
Dolphin_44.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,20227,1.8346485260770975,4096
Dolphin_45.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,18816,1.7066666666666668,4096
Dolphin_46.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,21638,1.9626303854875284,4096
Dolphin_47.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,19052,1.7280725623582767,4096
Dolphin_48.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,78848,7.151746031746032,4096
Dolphin_49.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,8640,0.7836734693877551,4096
Dolphin_5.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,16229,1.4720181405895691,4096
Dolphin_50.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,15719,1.4257596371882086,4096
Dolphin_6.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,20227,1.8346485260770975,4096
Dolphin_7.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,14347,1.3013151927437643,4096
Dolphin_8.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,16699,1.5146485260770974,4096
Dolphin_9.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,19522,1.770702947845805,4096
Donkey_1.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,114913,10.42294784580499,4096
Donkey_10.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,66959,6.073378684807256,4096
Donkey_11.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,35316,3.203265306122449,4096
Donkey_12.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,57153,5.183945578231293,4096
Donkey_13.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,17935,1.6267573696145126,4096
Donkey_14.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,17935,1.6267573696145126,4096
Donkey_15.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,26075,2.365079365079365,4096
Donkey_16.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,70560,6.4,4096
Donkey_17.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,26075,2.365079365079365,4096
Donkey_18.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,8000,10708,1.3385,4096
Donkey_19.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,28800,2.6122448979591835,4096
Donkey_2.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,28800,2.6122448979591835,4096
Donkey_20.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,11025,26076,2.365170068027211,4096
Donkey_21.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,161260,14.626757369614513,4096
Donkey_22.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,17935,1.6267573696145126,4096
Donkey_23.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,8000,18922,2.36525,4096
Donkey_24.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,11025,8383,0.7603628117913832,4096
Donkey_25.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,8000,10710,1.33875,4096
Donkey_26.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11127,30099,2.705041790239957,4096
Donkey_27.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,8000,18922,2.36525,4096
Donkey_28.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,138816,12.591020408163265,4096
Donkey_29.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,25344,2.2987755102040817,4096
Donkey_3.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,22050,30099,1.3650340136054422,4096
Donkey_30.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,14756,1.3384126984126985,4096
Donkey_31.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,26075,2.365079365079365,4096
Donkey_32.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,8000,18418,2.30225,4096
Donkey_33.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,28800,2.6122448979591835,4096
Donkey_34.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,8000,10710,1.33875,4096
Donkey_35.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,81144,7.36,4096
Donkey_36.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,23434,2.125532879818594,4096
Donkey_37.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,203906,18.494875283446714,4096
Donkey_38.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,189337,17.17342403628118,4096
Donkey_39.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,110250,10.0,4096
Donkey_4.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,29165,2.6453514739229025,4096
Donkey_40.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,55743,5.056054421768708,4096
Donkey_41.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,19581,1.7760544217687075,4096
Donkey_42.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,55272,5.013333333333334,4096
Donkey_43.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,67972,6.165260770975057,4096
Donkey_44.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,87024,7.8933333333333335,4096
Donkey_45.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,22050,30099,1.3650340136054422,4096
Donkey_46.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,63974,5.802630385487529,4096
Donkey_47.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,12060,1.0938775510204082,4096
Donkey_48.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,22050,70655,3.2043083900226756,4096
Donkey_49.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,17935,1.6267573696145126,4096
Donkey_5.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,24873,2.2560544217687073,4096
Donkey_50.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,26075,2.365079365079365,4096
Donkey_6.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,28800,2.6122448979591835,4096
Donkey_7.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,8000,20898,2.61225,4096
Donkey_8.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,11538,1.0465306122448979,4096
Donkey_9.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11127,30099,2.705041790239957,4096
Elephant_1.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,34276,3.108934240362812,4096
Elephant_10.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,34560,3.1346938775510202,4096
Elephant_11.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,22050,21825,0.9897959183673469,4096
Elephant_12.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,11025,26496,2.403265306122449,4096
Elephant_13.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,34560,3.1346938775510202,4096
Elephant_14.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,22050,41969,1.9033560090702948,4096
Elephant_15.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,22050,48640,2.2058956916099772,4096
Elephant_16.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,22050,21824,0.989750566893424,4096
Elephant_17.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,22050,88436,4.010702947845805,4096
Elephant_18.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,22050,100196,4.544036281179138,4096
Elephant_19.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,39749,3.6053514739229024,4096
Elephant_2.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,44100,93732,2.1254421768707483,4096
Elephant_20.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,35751,3.242721088435374,4096
Elephant_21.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,16000,14629,0.9143125,4096
Elephant_22.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,28800,79258,2.752013888888889,4096
Elephant_23.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,27742,2.516281179138322,4096
Elephant_24.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,79733,7.232018140589569,4096
Elephant_25.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,28800,119808,4.16,4096
Elephant_26.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,28800,116736,4.053333333333334,4096
Elephant_27.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,28800,143770,4.992013888888889,4096
Elephant_28.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,26496,2.403265306122449,4096
Elephant_29.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,28800,158515,5.503993055555555,4096
Elephant_3.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,16000,44475,2.7796875,4096
Elephant_30.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,28800,82330,2.8586805555555554,4096
Elephant_31.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,73618,6.677369614512472,4096
Elephant_32.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,28800,88474,3.072013888888889,4096
Elephant_33.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,64916,5.888072562358277,4096
Elephant_34.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,16000,39288,2.4555,4096
Elephant_35.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,16000,21316,1.33225,4096
Elephant_36.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,70325,6.378684807256236,4096
Elephant_37.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,16000,38034,2.377125,4096
Elephant_38.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,20085,1.8217687074829931,4096
Elephant_39.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,21825,1.9795918367346939,4096
Elephant_4.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,29952,2.716734693877551,4096
Elephant_40.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,26496,2.403265306122449,4096
Elephant_41.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,44100,87300,1.9795918367346939,4096
Elephant_42.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,54392,4.933514739229025,4096
Elephant_43.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11000,16999,1.5453636363636363,4096
Elephant_44.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,40484,3.6720181405895693,4096
Elephant_45.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,11036,1.000997732426304,4096
Elephant_46.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,11025,36091,3.273560090702948,4096
Elephant_47.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,44100,90141,2.044013605442177,4096
Elephant_48.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,44100,78002,1.7687528344671202,4096
Elephant_49.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,44100,56835,1.2887755102040817,4096
Elephant_5.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,16000,50159,3.1349375,4096
Elephant_50.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,44100,93735,2.1255102040816327,4096
Elephant_6.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,44100,43120,0.9777777777777777,4096
Elephant_7.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,34560,3.1346938775510202,4096
Elephant_8.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,16000,20480,1.28,4096
Elephant_9.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,10989,42857,3.8999908999909,4096
Frog_1.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,4840,0.43900226757369615,4096
Frog_10.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,44100,74759,1.6952154195011337,4096
Frog_11.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11127,4534,0.407477307450346,4096
Frog_12.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,22050,5859,0.26571428571428574,4096
Frog_13.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,8000,2581,0.322625,4096
Frog_14.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11127,25837,2.3220095263772804,4096
Frog_15.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,8000,79541,9.942625,4096
Frog_16.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,22050,59968,2.7196371882086168,4096
Frog_17.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,36864,3.3436734693877552,4096
Frog_18.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,22050,86916,3.9417687074829932,4096
Frog_19.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,44100,17248,0.39111111111111113,4096
Frog_2.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,27560,2.4997732426303854,4096
Frog_20.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,32000,25221,0.78815625,4096
Frog_21.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11000,12492,1.1356363636363636,4096
Frog_22.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,3856,0.34975056689342404,4096
Frog_23.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,8000,79541,9.942625,4096
Frog_24.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,51396,4.661768707482993,4096
Frog_25.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,22050,8808,0.39945578231292517,4096
Frog_26.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,35237,3.19609977324263,4096
Frog_27.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,8000,32000,4.0,4096
Frog_28.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,48000,162816,3.392,4096
Frog_29.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,94008,8.526802721088435,4096
Frog_3.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,11025,38912,3.5294331065759637,4096
Frog_30.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,71656,6.499410430839002,4096
Frog_31.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,2445,0.2217687074829932,4096
Frog_32.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,8000,35235,4.404375,4096
Frog_33.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,35474,3.2175963718820864,4096
Frog_34.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11000,12492,1.1356363636363636,4096
Frog_35.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,14195,1.2875283446712018,4096
Frog_36.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,14976,1.3583673469387756,4096
Frog_37.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,16000,18170,1.135625,4096
Frog_38.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,14976,1.3583673469387756,4096
Frog_39.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,12492,1.133061224489796,4096
Frog_4.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,44100,315848,7.162086167800454,4096
Frog_40.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,48000,205824,4.288,4096
Frog_41.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11127,7880,0.7081872921721938,4096
Frog_42.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,48000,163840,3.4133333333333336,4096
Frog_43.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,48000,244736,5.0986666666666665,4096
Frog_44.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,48000,117760,2.453333333333333,4096
Frog_45.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,68847,6.244625850340136,4096
Frog_46.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,48000,183296,3.8186666666666667,4096
Frog_47.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,14976,1.3583673469387756,4096
Frog_48.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,3856,0.34975056689342404,4096
Frog_49.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,4840,0.43900226757369615,4096
Frog_5.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,22050,106979,4.851655328798186,4096
